trade,price_enter,price_exit,gross_return,enter_period,exit_period
1102,228.85,228.87,1.0000873934891852,158152,158172
1103,227.87,228.01,1.0006143853951814,158239,158259
1104,228.74,228.86,1.0005246130978405,158276,158296
1105,229.94,229.95,1.0000434896059842,158317,158337
1106,230.16,230.42,1.0011296489398678,158411,158431
1107,230.29,231.35,1.004602892005732,158481,158501
1108,231.5,230.8,0.996976241900648,158508,158528
1109,230.99,230.98,0.9999567080826008,158620,158640
1110,230.68,230.78,1.000433500953702,158692,158712
1111,229.42,228.87,0.9976026501612764,158887,158907
1112,229.06,229.69,1.0027503710818126,159057,159077
1113,230.2,230.09,0.9995221546481321,159087,159107
1114,229.79,229.59,0.999129640106184,159341,159361
1115,230.19,230.1,0.9996090186367783,159567,159587
1116,229.95,229.63,0.9986083931289411,159674,159694
1117,227.72,228.75,1.0045230985420692,159881,159901
1118,226.66,226.53,0.999426453719227,160119,160139
1119,227.16,227.43,1.001188589540412,160310,160330
1120,227.06,227.58,1.0022901435743856,160402,160422
1121,228.38,227.99,0.9982923198178475,160471,160491
1122,229.65,229.84,1.0008273459612453,160767,160787
1123,229.87,229.71,0.9993039544090138,160882,160902
1124,229.9,230.67,1.0033492822966505,160974,160994
1125,231.09,230.43,0.9971439698818643,161002,161022
1126,230.67,230.72,1.0002167598734122,161206,161226
1127,229.68,229.77,1.0003918495297806,161311,161331
1128,229.96,229.92,0.9998260567055139,161333,161353
1129,229.29,229.41,1.0005233547036505,161445,161465
1130,230.13,230.61,1.0020857776039631,161581,161601
1131,229.67,229.51,0.9993033482823181,161760,161780
1132,229.12,229.51,1.0017021648044693,161891,161911
1133,227.8,227.99,1.0008340649692713,162011,162031
1134,229.59,233.35,1.0163770199050481,162181,162201
1135,234.88,234.77,0.9995316757493189,162322,162342
1136,235.22,235.22,1.0,162563,162583
1137,235.74,235.28,0.9980486977178247,162742,162762
1138,236.43,236.36,0.9997039292813941,162789,162809
1139,239.71,243.87,1.0173543031162655,163035,163055
1140,245.0,244.4211,0.9976371428571429,163336,163355
1141,241.92,242.46,1.002232142857143,163720,163740
1142,242.41,242.9,1.0020213687554145,163931,163951
1143,243.34,243.67,1.001356127229391,163958,163978
1144,242.49,242.48,0.9999587611860282,164185,164205
1145,243.12,243.58,1.0018920697597895,164210,164230
1146,243.1,243.61,1.0020979020979022,164373,164393
1147,244.78,243.88,0.9963232290219789,164698,164718
1148,243.16,243.61,1.00185063332785,164789,164809
1149,244.42,245.47,1.004295884133868,165124,165144
1150,246.86,247.37,1.0020659483107834,165246,165266
1151,240.4,240.44,1.0001663893510815,165744,165764
1152,234.56,234.8,1.0010231923601638,166090,166110
1153,234.3,234.59,1.0012377294067434,166162,166182
1154,234.94,235.11,1.0007235890014472,166274,166294
1155,234.93,234.55,0.9983824969139744,166482,166502
1156,230.19,231.5,1.00569095095356,166711,166731
1157,232.3,231.84,0.998019801980198,166762,166782
1158,232.49,234.38,1.0081293819088992,166882,166902
1159,234.34,234.7,1.0015362294102585,167094,167114
1160,232.95,232.14,0.9965228589826143,167157,167177
1161,233.18,233.81,1.00270177545244,167242,167262
1162,234.26,233.91,0.9985059335780757,167389,167409
1163,234.49,234.23,0.9988912107126102,167672,167692
1164,232.27,232.44,1.0007319068325655,167847,167867
1165,233.31,232.54,0.9966996699669967,167945,167965
1166,232.51,232.05,0.9980215904692272,168020,168040
1167,231.98,232.44,1.0019829295628935,168055,168075
1168,229.0,229.28,1.0012227074235809,168287,168307
1169,229.2,230.29,1.0047556719022688,168321,168341
1170,230.66,231.16,1.0021676927078818,168417,168437
1171,230.32,231.05,1.003169503299757,168547,168567
1172,231.26,230.72,0.9976649658393151,168649,168669
1173,228.58,228.54,0.9998250065622538,168705,168725
1174,230.4,230.11,0.9987413194444444,168743,168763
1175,229.33,229.04,0.9987354467361443,168829,168849
1176,229.89,230.16,1.001174474748793,168936,168956
1177,230.16,229.71,0.9980448383733056,168956,168976
1178,230.02,229.62,0.9982610207808017,168995,169015
1179,231.48,231.03,0.9980559875583204,169117,169137
1180,229.69,228.68,0.9956027689494537,169339,169359
1181,229.27,229.35,1.0003489335717712,169459,169479
1182,229.89,229.62,0.9988255252512072,169497,169517
1183,229.66,229.23,0.9981276669859792,169580,169600
1184,229.47,229.84,1.0016124112084368,169610,169630
1185,231.27,230.57,0.9969732347472651,169790,169810
1186,229.01,229.47,1.002008645910659,170138,170158
1187,228.18,228.01,0.9992549741432202,170215,170235
1188,221.85,221.82,0.9998647734956051,170598,170618
1189,221.46,221.01,0.9979680303440801,170698,170718
1190,220.29,220.05,0.9989105270325481,170984,171004
1191,221.08,221.51,1.0019449972860501,171038,171058
1192,223.62,223.83,1.0009390931043736,171086,171106
1193,223.22,223.29,1.0003135919720454,171172,171192
1194,224.29,223.28,0.9954969013330955,171202,171222
1195,223.47,225.08,1.0072045464715622,171352,171372
1196,226.03,225.54,0.9978321461752864,171400,171420
1197,226.27,227.39,1.0049498386882927,171482,171502
1198,224.83,224.83,1.0,171938,171958
1199,226.47,225.82,0.997129862674968,172069,172089
1200,224.94,224.55,0.9982662043211523,172165,172185
1201,224.81,224.8,0.9999555179929719,172196,172216
1202,225.4,225.53,1.0005767524401064,172280,172300
1203,223.18,224.04,1.0038533918809929,172518,172538
1204,223.17,223.58,1.0018371644934356,172652,172672
1205,223.8,224.4,1.002680965147453,172708,172728
1206,223.85,223.82,0.9998659816841635,172894,172914
1207,224.4,225.21,1.0036096256684492,172985,173005
1208,226.24,226.63,1.0017238330975955,173014,173034
1209,227.88,228.81,1.0040810953133228,173212,173232
1210,229.57,229.07,0.9978220150716557,173272,173292
1211,228.64,227.98,0.997113365990203,173394,173414
1212,228.16,228.05,0.9995178821879384,173491,173511
1213,226.97,226.55,0.9981495351808609,173687,173707
1214,226.6,227.11,1.0022506619593998,173936,173956
1215,227.59,227.22,0.9983742695197504,173977,173997
1216,227.51,227.64,1.0005714034547932,174091,174111
1217,226.27,226.51,1.0010606797189199,174288,174308
1218,225.47,225.71,1.0010644431631703,174563,174583
1219,225.82,225.56,0.9988486405101409,174626,174646
1220,224.77,225.09,1.0014236775370378,174872,174892
1221,225.68,225.67,0.9999556894718185,174964,174984
1222,225.71,225.05,0.9970758938460857,175043,175063
1223,225.77,225.27,0.9977853567790229,175194,175214
1224,225.61,225.26,0.9984486503257833,175226,175246
1225,227.69,228.56,1.003820984672142,175335,175355
1226,227.9,227.54,0.9984203598069328,175432,175452
1227,227.12,226.94,0.999207467418105,175504,175524
1228,227.08,227.25,1.0007486348423462,175573,175593
1229,227.66,228.65,1.0043485900026357,175644,175664
1230,229.03,228.96,0.9996943631838624,175762,175782
1231,230.4,231.52,1.0048611111111112,175802,175822
1232,232.3,232.35,1.0002152389151957,175891,175911
1233,231.92,231.81,0.99952569851673,176005,176025
1234,231.42,231.24,0.999222193414571,176097,176117
1235,231.42,231.08,0.9985308097830785,176136,176156
1236,231.58,231.43,0.9993522756714742,176221,176241
1237,231.61,231.32,0.9987478951686023,176587,176607
1238,229.04,228.61,0.998122598672721,176698,176718
1239,228.59,229.52,1.0040684194409204,177022,177042
1240,231.22,230.58,0.9972320733500563,177097,177117
1241,225.9,226.15,1.0011066843736167,177360,177380
1242,225.98,226.07,1.0003982653332153,177425,177445
1243,227.15,227.26,1.0004842615012106,177588,177608
1244,226.97,226.45,0.9977089483191611,177685,177705
1245,226.7,227.72,1.0044993383325982,177796,177816
1246,227.11,227.17,1.000264189159438,178043,178063
1247,227.24,228.01,1.0033884879422637,178177,178197
1248,227.62,227.86,1.0010543888937704,178504,178524
1249,227.17,226.94,0.9989875423691509,178681,178701
1250,226.44,226.55,1.0004857798975446,178805,178825
1251,226.64,226.48,0.999294034592305,179035,179055
1252,225.91,226.32,1.0018148820326678,179277,179297
1253,226.41,225.85,0.9975266110154145,179400,179420
1254,226.17,226.01,0.9992925675376929,179438,179458
1255,226.31,226.38,1.0003093102381688,179666,179686
1256,225.93,225.63,0.9986721550922851,179771,179791
1257,225.97,225.69,0.9987608974642652,179844,179864
1258,226.2,226.01,0.9991600353669319,179881,179901
1259,225.36,225.9,1.0023961661341854,180083,180103
1260,226.3,227.92,1.0071586389748122,180187,180207
1261,229.38,229.0,0.9983433603627169,180352,180372
1262,228.88,228.5,0.9983397413491786,180527,180547
1263,229.15,228.98,0.9992581278638446,180687,180707
1264,226.83,226.51,0.9985892518626283,181013,181033
1265,226.77,226.67,0.9995590245623318,181041,181061
1266,226.2,225.35,0.9962422634836429,181496,181516
1267,225.67,225.09,0.9974298754818984,181571,181591
1268,225.82,225.65,0.9992471880258613,181740,181760
1269,226.28,226.33,1.0002209651758884,181889,181909
1270,228.02,227.44,0.9974563634768879,181960,181980
1271,228.13,227.46,0.9970630780695218,182023,182043
1272,227.35,227.84,1.002155267209149,182092,182112
1273,228.49,228.46,0.9998687032255241,182152,182172
1274,227.84,228.23,1.0017117275280898,182263,182283
1275,228.04,228.7,1.002894229082617,182366,182386
1276,229.2,231.22,1.0088132635253055,182396,182416
1277,235.84,235.37,0.9980071234735414,182750,182770
1278,237.24,236.5,0.9968807958185804,182830,182850
1279,236.27,236.76,1.0020738985059465,182952,182972
1280,237.07,238.81,1.0073396043362721,182973,182993
1281,239.4,239.65,1.0010442773600667,183081,183101
1282,239.06,238.66,0.9983267798878942,183160,183180
1283,238.58,238.57,0.9999580853382513,183192,183212
1284,238.71,237.39,0.9944702777428678,183238,183258
1285,241.15,240.87,0.9988388969521045,183430,183450
1286,239.47,239.21,0.9989142690107321,183733,183753
1287,238.66,238.63,0.9998742981647532,183819,183839
1288,236.27,236.81,1.0022855208024717,183923,183943
1289,236.99,237.58,1.0024895565213723,184164,184184
1290,236.98,237.27,1.001223731960503,184286,184306
1291,238.54,239.32,1.003269891842039,184326,184346
1292,238.44,238.42,0.9999161214561315,184729,184749
1293,241.25,241.74,1.0020310880829015,185032,185052
1294,242.52,240.2334,0.9905714992577931,185152,185164
1295,239.95,239.89,0.9997499479058137,185293,185313
1296,241.16,242.17,1.0041880908940122,185510,185530
1297,242.98,242.66,0.9986830191785332,185565,185585
1298,244.44,246.4,1.0080183276059564,185739,185759
1299,245.17,245.21,1.000163152098544,185861,185881
1300,246.56,245.97,0.9976070733290071,185894,185914
1301,246.79,246.18,0.9975282628955793,186017,186037
1302,248.1,248.25,1.0006045949214026,186085,186105
1303,246.6,246.92,1.0012976480129765,186324,186344
1304,245.76,246.17,1.0016682942708333,186383,186403
1305,244.89,245.5,1.0024909142880478,186474,186494
1306,245.32,245.5,1.0007337355291048,186661,186681
1307,246.27,246.12,0.999390912413205,186724,186744
1308,246.7,247.24,1.002188893392785,186747,186767
1309,246.33,245.88,0.9981731823164047,186876,186896
1310,245.24,244.81,0.9982466155602675,186990,187010
1311,241.35,241.49,1.0005800704371246,187683,187703
1312,241.92,241.98,1.0002480158730158,187771,187791
1313,240.86,241.1,1.0009964294610976,187876,187896
1314,240.3,239.32,0.9959217644610903,188041,188061
1315,237.63,238.39,1.003198249379287,188223,188243
1316,239.12,239.82,1.0029274004683841,188290,188310
1317,238.54,239.05,1.0021380062044103,188427,188447
1318,238.49,239.04,1.0023061763595957,188512,188532
1319,239.15,239.61,1.0019234789880829,188655,188675
1320,239.61,239.29,0.9986644964734359,188675,188695
1321,240.62,239.5,0.9953453578256172,188751,188771
1322,239.27,239.75,1.0020061018932587,188955,188975
1323,239.48,238.92,0.9976616001336228,189092,189112
1324,239.68,240.09,1.001710614152203,189130,189150
1325,240.94,241.24,1.0012451232672035,189191,189211
1326,240.95,240.63,0.9986719236356091,189297,189317
1327,240.18,240.58,1.001665417603464,189652,189672
1328,240.36,240.38,1.0000832085205524,189743,189763
1329,238.67,239.06,1.0016340553902878,189953,189973
1330,239.99,239.87,0.9994999791657986,190118,190138
1331,239.85,240.05,1.0008338544923912,190195,190215
1332,239.11,238.91,0.9991635648864539,190290,190310
1333,238.74,238.72,0.9999162268576693,190388,190408
1334,238.65,238.0,0.9972763461135554,190414,190434
1335,238.9,238.71,0.9992046881540394,190566,190586
1336,238.93,239.36,1.001799690285858,190616,190636
1337,240.46,240.0,0.998086999916826,190735,190755
1338,240.85,240.99,1.0005812746522733,190866,190886
1339,241.16,241.14,0.9999170675070492,190912,190932
1340,240.9,240.91,1.000041511000415,191010,191030
1341,240.28,240.47,1.0007907441318462,191287,191307
1342,239.8,240.12,1.0013344453711426,191395,191415
1343,242.58,241.56,0.9957952015829828,191470,191478
1344,238.2,238.63,1.001805205709488,191740,191760
1345,239.14,239.62,1.0020071924395753,191974,191994
1346,239.62,240.06,1.0018362407144645,191994,192014
1347,241.27,242.19,1.0038131553860818,192100,192120
1348,242.0,242.11,1.0004545454545455,192286,192306
1349,244.31,243.9,0.9983218042650731,192615,192635
1350,243.94,243.31,0.997417397720751,192712,192732
1351,244.34,243.99,0.9985675697798151,192775,192795
1352,243.24,242.78,0.9981088636737379,193182,193202
1353,238.57,238.38,0.9992035880454374,193289,193309
1354,239.28,239.71,1.0017970578401874,193620,193640
1355,238.83,237.27,0.993468157266675,193795,193815
1356,237.52,238.07,1.0023155944762545,193816,193836
1357,238.03,238.68,1.0027307482250136,193922,193942
1358,238.66,238.86,1.0008380122349787,194043,194063
1359,238.81,238.42,0.9983669025585192,194142,194162
1360,238.25,238.8,1.002308499475341,194206,194226
1361,239.64,240.41,1.0032131530629278,194237,194257
1362,239.88,238.98,0.996248124062031,194371,194391
1363,240.87,240.65,0.9990866442479346,194616,194636
1364,241.46,241.33,0.9994616085479997,194742,194762
1365,240.88,240.52,0.9985054799070077,194872,194892
1366,241.13,240.99,0.999419400323477,194943,194963
1367,241.23,240.73,0.9979272893089582,195011,195031
1368,239.96,240.16,1.0008334722453742,195136,195156
1369,239.34,239.37,1.0001253446979192,195236,195256
1370,239.98,239.84,0.9994166180515044,195323,195343
1371,238.6,238.47,0.9994551550712489,195954,195974
1372,237.43,237.52,1.0003790590911006,196133,196153
1373,237.85,238.16,1.001303342442716,196194,196214
1374,238.59,238.51,0.9996646967601324,196262,196282
1375,239.07,238.99,0.9996653699753211,196509,196529
1376,238.54,238.23,0.9987004276012409,196640,196660
1377,238.73,238.69,0.9998324466971056,196672,196692
1378,238.07,237.92,0.9993699332129206,196746,196766
1379,238.08,238.3,1.000924059139785,196771,196791
1380,232.02,231.43,0.9974571157658823,196987,197007
1381,232.43,232.28,0.9993546444090694,197157,197177
1382,233.83,232.77,0.995466792113929,197401,197421
1383,234.23,234.0,0.9990180591726082,197532,197552
1384,233.06,232.11,0.9959237964472668,197632,197652
1385,233.56,233.16,0.9982873779756808,197746,197766
1386,233.78,233.27,0.997818461801694,197812,197832
1387,233.35,234.42,1.0045853867580887,197943,197963
1388,234.42,233.64,0.9966726388533401,197963,197983
1389,232.27,233.0,1.0031428940457225,198214,198234
1390,232.71,233.75,1.0044690816896567,198582,198602
1391,233.33,233.11,0.9990571293875626,198835,198855
1392,233.12,233.07,0.9997855181880576,199046,199066
1393,232.66,232.92,1.0011175105303876,199187,199207
1394,232.94,232.94,1.0,199301,199321
1395,233.07,232.99,0.9996567554811859,199465,199485
1396,232.91,233.01,1.0004293503928556,199530,199550
1397,233.24,233.03,0.9990996398559423,199672,199692
1398,233.35,233.05,0.9987143775444611,199712,199732
1399,233.9,234.84,1.004018811457888,199846,199866
1400,235.51,235.02,0.9979194089422955,199996,200016
1401,235.0,235.09,1.0003829787234042,200092,200112
1402,234.86,234.66,0.9991484288512305,200332,200352
1403,235.34,235.91,1.0024220277045977,200410,200430
1404,236.64,235.81,0.9964925625422584,200492,200512
1405,235.68,235.66,0.9999151391717582,200693,200713
1406,235.75,235.87,1.0005090137857902,200847,200867
1407,235.87,235.54,0.9986009242379276,200867,200887
1408,235.04,234.91,0.9994469026548672,200944,200964
1409,234.4,234.44,1.0001706484641637,201245,201265
1410,234.81,234.68,0.9994463608875261,201287,201307
1411,234.6,234.84,1.0010230179028132,201323,201343
1412,234.14,234.04,0.9995729050995131,201430,201450
1413,234.07,233.99,0.9996582218994319,201510,201530
1414,233.89,234.09,1.000855102826115,201589,201609
1415,234.3,233.68,0.9973538198890312,201691,201711
1416,233.96,234.02,1.000256454094717,201717,201737
1417,234.64,234.53,0.9995311967269008,201750,201770
1418,234.86,235.03,1.000723835476454,201853,201873
1419,235.39,235.59,1.0008496537660905,202046,202066
1420,237.34,237.81,1.001980281452768,202099,202119
1421,238.53,238.25,0.9988261434620384,202463,202483
1422,239.03,238.53,0.9979082123582814,202546,202566
1423,237.66,237.94,1.0011781536648994,203036,203056
1424,237.63,237.82,1.0007995623448218,203120,203140
1425,237.95,238.27,1.0013448203404078,203196,203216
1426,238.71,238.52,0.9992040551296553,203224,203244
1427,236.26,236.44,1.0007618725133327,203639,203659
1428,237.04,236.92,0.9994937563280459,203865,203885
1429,237.4,237.66,1.001095197978096,203968,203988
1430,238.6,241.81,1.0134534786253144,204079,204099
1431,242.13,242.08,0.9997934993598481,204172,204192
1432,242.98,242.81,0.9993003539385958,204288,204308
1433,243.5,244.0,1.002053388090349,204352,204372
1434,243.67,243.79,1.000492469323265,204461,204481
1435,244.05,243.45,0.9975414874001228,204593,204613
1436,245.55,246.11,1.002280594583588,204759,204779
1437,244.55,244.96,1.0016765487630341,204977,204997
1438,244.53,244.05,0.9980370506686297,205303,205323
1439,243.8,244.06,1.0010664479081213,205376,205396
1440,243.63,244.36,1.0029963469195091,205502,205522
1441,243.63,243.83,1.0008209169642492,205722,205742
1442,243.84,243.68,0.9993438320209974,205775,205795
1443,243.6,243.68,1.000328407224959,205907,205927
1444,244.49,244.2,0.9988138574174812,205970,205990
1445,245.14,244.62,0.9978787631557479,206152,206172
1446,245.11,245.39,1.0011423442536003,206212,206232
1447,245.42,244.8,0.9974737185233479,206272,206292
1448,245.55,245.59,1.0001628996131133,206307,206327
1449,247.37,248.13,1.0030723208149734,206388,206408
1450,249.68,265.17150000000004,1.0620454181352132,206411,206423
1451,264.56,263.77,0.997013909888116,207051,207071
1452,263.6,263.36,0.9990895295902883,207144,207164
1453,264.89,264.27,0.997659405791083,207233,207253
1454,265.18,264.43,0.9971717324081756,207264,207284
1455,264.56,264.58,1.0000755972180224,207333,207353
1456,267.0,267.3,1.001123595505618,207377,207379
1457,266.89,267.97,1.0040466109633184,207445,207465
1458,271.99,270.1908,0.9933850509209898,207473,207475
1459,276.13,274.57,0.9943504870894144,207597,207617
1460,274.97,274.88,0.9996726915663525,207914,207934
1461,272.16,271.84,0.9988242210464431,208229,208249
1462,272.1,270.77,0.995112091142962,208338,208358
1463,270.77,268.26030000000003,0.9907312479225913,208358,208370
1464,272.14,271.82,0.9988241346365841,208510,208530
1465,274.86,275.21,1.0012733755366368,208583,208603
1466,275.41,272.8737,0.9907908209578445,208761,208776
1467,273.52,273.14,0.9986107048844691,208783,208803
1468,276.94,277.79,1.0030692568787465,208889,208909
1469,283.08,282.85,0.9991875088314259,209043,209063
1470,284.5,286.81,1.0081195079086116,209195,209215
1471,280.93,281.8,1.003096856868259,209482,209502
1472,283.02,282.19,0.9970673450639531,209509,209529
1473,283.8,283.15,0.9977096546863987,209549,209569
1474,284.27,283.88,0.9986280648679073,209587,209607
1475,283.66,282.84,0.9971092152577027,209694,209714
1476,285.76,284.85,0.9968155095184772,209756,209776
1477,284.35,284.42,1.000246175487955,210121,210141
1478,287.61,285.12,0.9913424428914154,210206,210208
1479,283.95,283.79,0.9994365205141752,210275,210295
1480,286.69,284.625,0.9927970979106352,210353,210356
1481,292.86,293.25780000000003,1.0013583282114322,210435,210449
1482,298.19,302.53,1.0145544786880847,210605,210625
1483,302.53,303.57,1.0034376756024197,210979,210999
1484,303.82,303.3,0.9982884602725298,211161,211181
1485,304.74,304.8,1.0001968891514077,211223,211243
1486,308.94,310.48,1.0049847866899722,211294,211314
1487,314.28,314.82,1.0017182130584192,211434,211438
1488,312.21,310.64,0.9949713333973929,211747,211767
1489,312.96,311.17,0.994280419222904,211799,211819
1490,313.2,317.8,1.0146871008939975,212301,212321
1491,326.69,327.62,1.0028467354372648,212453,212473
1492,326.3,326.41,1.0003371130861172,212687,212707
1493,326.01,326.7,1.0021164994938805,213052,213072
1494,319.61,320.067,1.0014298676512,213296,213299
1495,323.44,322.14,0.9959807073954984,213416,213436
1496,322.71,321.21,0.995351863902575,213578,213598
1497,326.53,329.67,1.0096162680305028,213607,213614
1498,316.77,316.37,0.9987372541591691,214393,214413
1499,317.52,316.56,0.9969765684051399,214802,214822
1500,316.77,317.24,1.0014837263629763,214871,214891
1501,318.81,319.56,1.0023524983532512,214943,214963
1502,317.62,317.33,0.9990869592594924,215152,215172
1503,314.9,313.77,0.9964115592251509,215212,215232
1504,316.02,316.52,1.001582178343143,215320,215340
1505,317.24,318.09,1.002679359475476,215470,215490
1506,324.67,323.33,0.9958727323128098,215642,215662
1507,322.78,322.82,1.0001239234153294,215858,215878
1508,322.77,323.7,1.0028813086718096,216023,216043
1509,322.32,321.81,0.9984177215189873,216114,216134
1510,322.03,321.6,0.9986647206781979,216180,216200
1511,321.43,322.25,1.00255109977289,216232,216252
1512,317.24,316.87,0.9988336905812634,216795,216815
1513,316.98,317.98,1.003154773171809,216833,216853
1514,317.69,316.4,0.9959394378167395,216895,216915
1515,318.99,318.85,0.9995611147684881,217071,217091
1516,317.32,318.25,1.002930795411572,217269,217289
1517,318.73,318.74,1.0000313745176168,217312,217332
1518,317.16,318.67,1.0047610039096986,217378,217398
1519,318.87,318.2,0.9978988302443002,217447,217467
1520,319.7,318.47,0.9961526431029091,217555,217575
1521,320.32,322.3,1.0061813186813187,217591,217611
1522,323.39,326.0,1.008070750487028,217661,217681
1523,327.65,328.56,1.0027773538837175,217682,217702
1524,335.15,332.2242,0.9912701775324482,217742,217753
1525,340.99,338.58,0.9929323440570104,217807,217810
1526,336.11,334.24,0.9944363452441165,218032,218052
1527,333.72,337.74,1.0120460266091333,218404,218424
1528,336.87,339.22,1.0069759848012587,218509,218529
1529,339.54,343.6,1.0119573540672675,218667,218687
1530,343.73,344.49,1.0022110377331044,218780,218800
1531,342.87,343.65,1.002274914690699,219117,219137
1532,344.9,344.88,0.9999420121774428,219252,219272
1533,348.91,347.24,0.99521366541515,219331,219351
1534,347.2,347.11,0.9997407834101383,219600,219620
1535,347.93,349.95,1.0058057655275485,219662,219682
1536,356.3,355.57,0.9979511647488072,219877,219897
1537,356.46,355.95,0.9985692644335971,219964,219984
1538,358.4,359.03,1.0017578125,220028,220048
1539,357.42,357.99,1.0015947624643278,220414,220434
1540,359.44,361.21,1.0049243267304695,220452,220472
1541,366.96,368.13,1.0031883584041859,220507,220527
1542,377.44,385.34,1.0209304790165323,220615,220635
1543,388.98,388.08,0.997686256362795,220914,220934
1544,387.4,390.25,1.0073567372225092,220958,220978
1545,393.95,397.65,1.009392054829293,220989,221009
1546,400.78,406.95,1.0153949797894106,221133,221153
1547,408.99,410.81039999999996,1.0044509645712607,221161,221165
1548,381.75,378.7938,0.992256188605108,221359,221374
1549,371.05,368.7156,0.9937086646004581,221796,221810
1550,370.21,371.12,1.0024580643418601,221872,221892
1551,374.66,377.5,1.0075802060534884,222211,222231
1552,375.5,372.18059999999997,0.9911600532623168,222298,222311
1553,377.79,378.76,1.0025675639905767,222392,222412
1554,382.63,383.26,1.0016464992290202,222416,222436
1555,381.66,382.86,1.003144159723314,222491,222511
1556,381.64,382.6,1.0025154595954304,222682,222702
1557,386.04,382.9914,0.9921028908921354,222743,222763
1558,386.74,389.56,1.0072917205357605,223032,223052
1559,393.31,394.41,1.002796776079937,223165,223185
1560,390.92,392.99,1.0052952010641563,223373,223393
1561,395.69,395.3,0.9990143799438955,223410,223430
1562,393.56,394.15,1.0014991360910661,223540,223560
1563,391.0,396.9,1.0150895140664962,223807,223827
1564,394.3,396.7,1.0060867359878265,224284,224304
1565,392.49,392.13,0.9990827791790873,224332,224352
1566,391.85,392.83,1.0025009569988514,224415,224435
1567,391.01,388.6245,0.993899133014501,224753,224765
1568,387.98,389.43,1.0037373060467034,224992,225012
1569,391.6,391.7,1.000255362614913,225104,225124
1570,389.22,389.39,1.000436770977853,225451,225471
1571,389.05,391.96,1.0074797583858115,225578,225598
1572,391.24,391.45,1.0005367549330333,225652,225672
1573,394.77,394.76,0.9999746687944879,225899,225919
1574,396.65,396.41,0.9993949325601917,225945,225965
1575,396.55,395.51,0.9973773799016517,226167,226187
1576,397.43,398.99,1.0039252195355157,226371,226391
1577,400.19,403.56,1.0084210000249882,226497,226517
1578,401.43,399.6234,0.9954995889694342,226673,226692
1579,396.18,395.61,0.9985612600333182,226890,226910
1580,393.75,395.66,1.0048507936507938,227017,227037
1581,396.93,395.93,0.997480664096944,227084,227104
1582,397.38,397.49,1.0002768131259752,227208,227228
1583,394.49,395.33,1.0021293315419908,227351,227371
1584,397.95,397.81,0.9996481970096747,227680,227700
1585,397.0,396.01,0.9975062972292191,227767,227787
1586,397.46,397.26,0.999496804709908,227872,227892
1587,396.65,397.86,1.0030505483423675,228179,228199
1588,397.39,396.46,0.9976597297365308,228275,228295
1589,394.06,395.82,1.0044663249251382,228605,228625
1590,395.76,394.71,0.9973468768950879,228739,228759
1591,394.15,394.35,1.000507421032602,228817,228837
1592,393.42,391.61,0.995399318794164,228941,228961
1593,386.69,383.64,0.9921125449326333,229073,229093
1594,374.86,378.77,1.0104305607426771,229310,229330
1595,378.05,378.46,1.0010845126306043,229422,229442
1596,382.85,380.03,0.9926341909363979,229465,229485
1597,380.21,378.75,0.996160016832803,229535,229555
1598,379.58,379.15,0.9988671689762368,229697,229717
1599,378.19,379.06,1.002300431000291,229859,229879
1600,380.56,378.62,0.9949022493167963,230032,230052
1601,382.0,384.6,1.006806282722513,230117,230137
1602,388.5,387.42,0.9972200772200772,230182,230202
1603,388.95,389.81,1.0022110811158247,230213,230233
1604,392.77,391.29,0.9962318914377372,230279,230299
1605,392.0,390.47,0.9960969387755103,230627,230647
1606,388.81,388.9,1.0002314755278927,230801,230821
1607,391.2,395.1,1.0099693251533743,230968,230988
1608,398.24,398.1,0.9996484531940538,230994,231014
1609,395.36,396.01,1.0016440712262242,231173,231193
1610,394.22,395.28,1.0026888539394245,231293,231313
1611,394.19,394.45,1.0006595804053882,231368,231388
1612,395.39,395.54,1.0003793722653584,231463,231483
1613,393.49,390.13919999999996,0.9914844087524459,231569,231585
1614,387.49,389.81,1.005987251283904,231958,231978
1615,391.25,388.43,0.9927923322683706,231981,232001
1616,389.25,389.84,1.0015157353885678,232122,232142
1617,394.0,397.31,1.0084010152284264,232548,232568
1618,398.3,397.15,0.9971127290986692,232672,232692
1619,396.01,396.14,1.0003282745385218,232861,232881
1620,396.14,395.99,0.9996213459887919,232912,232932
1621,395.19,394.72,0.9988106986512817,233033,233053
1622,393.36,394.05,1.0017541183648566,233186,233206
1623,394.73,394.5,0.9994173232336027,233208,233228
1624,396.14,397.11,1.0024486292724795,233497,233517
1625,394.32,395.1,1.0019780888618381,233774,233794
1626,396.71,397.19,1.0012099518539992,233980,234000
1627,395.99,393.98,0.9949241142453092,234163,234183
1628,393.77,391.97,0.9954288036163244,234258,234278
1629,390.7,391.44,1.0018940363450217,234413,234433
1630,391.26,391.25,0.9999744415478199,234550,234570
1631,389.65,388.36,0.9966893365841141,234623,234643
1632,385.94,386.89,1.0024615225164533,234734,234754
1633,382.72,385.67,1.0077079849498327,234787,234807
1634,379.74,381.53,1.0047137515141937,234848,234868
1635,381.83,381.15,0.9982191027420579,235026,235046
1636,376.44,373.4874,0.9921565189671661,235092,235103
1637,378.74,380.07,1.0035116438717853,235273,235293
1638,379.86,378.8,0.9972094982361923,235400,235420
1639,373.76,374.36,1.001605308219178,235456,235476
1640,372.2,371.8,0.9989253089736702,235644,235664
1641,378.86,380.29,1.003774481338753,235780,235800
